"date","mob.bus","mob.full","mob.bus0"
2021-08-24,0.7825,0.871666666666667,0.72
2021-08-25,0.77,0.865,0.706666666666667
2021-08-26,0.78,0.863333333333333,0.716666666666667
2021-08-27,0.72,0.806666666666667,0.663333333333333
2021-08-28,0.7975,0.908333333333333,0.766666666666667
2021-08-29,0.815,0.951666666666667,0.796666666666667
2021-08-30,0.7525,0.833333333333333,0.69
2021-08-31,0.7925,0.871666666666667,0.72
2021-09-01,0.6875,0.748333333333333,0.63
2021-09-02,0.765,0.858333333333333,0.686666666666667
2021-09-03,0.7875,0.861666666666667,0.72
2021-09-04,0.84,0.971666666666667,0.81
2021-09-05,0.8,0.911666666666667,0.776666666666667
2021-09-06,0.635,0.811666666666667,0.55
2021-09-07,0.7825,0.881666666666667,0.716666666666667
2021-09-08,0.79,0.876666666666667,0.723333333333333
2021-09-09,0.7575,0.811666666666667,0.696666666666667
2021-09-10,0.8,0.885,0.736666666666667
2021-09-11,0.8625,0.983333333333333,0.84
2021-09-12,0.8675,1.005,0.843333333333333
2021-09-13,0.8125,0.883333333333333,0.753333333333333
2021-09-14,0.815,0.893333333333333,0.746666666666667
2021-09-15,0.81,0.888333333333333,0.746666666666667
2021-09-16,0.7775,0.868333333333333,0.706666666666667
2021-09-17,0.7925,0.86,0.736666666666667
2021-09-18,0.855,0.975,0.83
2021-09-19,0.855,0.981666666666667,0.83
2021-09-20,0.8025,0.885,0.746666666666667
2021-09-21,0.8075,0.89,0.75
2021-09-22,0.8,0.881666666666667,0.75
2021-09-23,0.7825,0.851666666666667,0.726666666666667
2021-09-24,0.805,0.88,0.75
2021-09-25,0.855,0.978333333333333,0.83
2021-09-26,0.83,0.975,0.806666666666667
2021-09-27,0.7975,0.883333333333333,0.743333333333333
2021-09-28,0.77,0.838333333333333,0.716666666666667
2021-09-29,0.81,0.886666666666667,0.753333333333333
2021-09-30,0.8325,0.896666666666667,0.77
2021-10-01,0.8375,0.89,0.776666666666667
2021-10-02,0.865,0.963333333333333,0.84
2021-10-03,0.8475,0.958333333333333,0.82
2021-10-04,0.7875,0.831666666666667,0.733333333333333
2021-10-05,0.82,0.878333333333333,0.753333333333333
2021-10-06,0.8225,0.89,0.763333333333333
2021-10-07,0.8375,0.908333333333333,0.776666666666667
2021-10-08,0.82,0.896666666666667,0.763333333333333
2021-10-09,0.8375,0.931666666666667,0.81
2021-10-10,0.77,0.831666666666667,0.75
2021-10-11,0.7175,0.82,0.643333333333333
2021-10-12,0.82,0.886666666666667,0.763333333333333
2021-10-13,0.815,0.883333333333333,0.76
2021-10-14,0.8375,0.915,0.78
2021-10-15,0.8225,0.901666666666667,0.77
2021-10-16,0.8375,0.923333333333333,0.813333333333333
2021-10-17,0.8275,0.936666666666667,0.806666666666667
2021-10-18,0.7975,0.846666666666667,0.75
2021-10-19,0.8125,0.873333333333333,0.756666666666667
2021-10-20,0.82,0.896666666666667,0.77
2021-10-21,0.835,0.91,0.776666666666667
2021-10-22,0.8175,0.891666666666667,0.766666666666667
2021-10-23,0.835,0.913333333333333,0.81
2021-10-24,0.82,0.91,0.8
2021-10-25,0.815,0.87,0.763333333333333
2021-10-26,0.7125,0.77,0.666666666666667
2021-10-27,0.8225,0.875,0.77
2021-10-28,0.8575,0.913333333333333,0.796666666666667
2021-10-29,0.805,0.843333333333333,0.753333333333333
2021-10-30,0.84,0.895,0.806666666666667
2021-10-31,0.8725,0.953333333333333,0.85
2021-11-01,0.8225,0.875,0.77
2021-11-02,0.7675,0.835,0.703333333333333
2021-11-03,0.8175,0.868333333333333,0.766666666666667
2021-11-04,0.8275,0.88,0.766666666666667
2021-11-05,0.8225,0.863333333333333,0.766666666666667
2021-11-06,0.85,0.926666666666667,0.823333333333333
2021-11-07,0.8275,0.943333333333333,0.81
2021-11-08,0.82,0.871666666666667,0.77
2021-11-09,0.83,0.9,0.773333333333333
2021-11-10,0.83,0.896666666666667,0.78
2021-11-11,0.77,0.863333333333333,0.696666666666667
2021-11-12,0.76,0.811666666666667,0.716666666666667
2021-11-13,0.8225,0.883333333333333,0.803333333333333
2021-11-14,0.825,0.87,0.803333333333333
2021-11-15,0.7975,0.831666666666667,0.753333333333333
2021-11-16,0.8225,0.866666666666667,0.77
2021-11-17,0.825,0.88,0.776666666666667
2021-11-18,0.85,0.918333333333333,0.796666666666667
2021-11-19,0.8025,0.843333333333333,0.753333333333333
2021-11-20,0.86,0.921666666666667,0.833333333333333
2021-11-21,0.84,0.895,0.82
2021-11-22,0.8125,0.856666666666667,0.76
2021-11-23,0.845,0.888333333333333,0.773333333333333
2021-11-24,0.885,0.933333333333333,0.78
2021-11-25,0.5,0.696666666666667,0.4
2021-11-26,0.5825,0.696666666666667,0.533333333333333
2021-11-27,0.7625,0.843333333333333,0.75
2021-11-28,0.765,0.813333333333333,0.756666666666667
2021-11-29,0.7825,0.828333333333333,0.74
2021-11-30,0.8025,0.845,0.753333333333333
2021-12-01,0.8175,0.88,0.766666666666667
2021-12-02,0.8275,0.9,0.773333333333333
2021-12-03,0.805,0.86,0.753333333333333
2021-12-04,0.8625,0.955,0.833333333333333
2021-12-05,0.835,0.91,0.82
2021-12-06,0.7975,0.86,0.753333333333333
2021-12-07,0.8075,0.871666666666667,0.753333333333333
2021-12-08,0.7925,0.863333333333333,0.746666666666667
2021-12-09,0.815,0.881666666666667,0.76
2021-12-10,0.805,0.878333333333333,0.753333333333333
2021-12-11,0.8475,0.916666666666667,0.82
2021-12-12,0.855,0.928333333333333,0.843333333333333
2021-12-13,0.805,0.871666666666667,0.76
2021-12-14,0.815,0.888333333333333,0.763333333333333
2021-12-15,0.815,0.888333333333333,0.763333333333333
2021-12-16,0.84,0.921666666666667,0.783333333333333
2021-12-17,0.81,0.881666666666667,0.756666666666667
2021-12-18,0.805,0.868333333333333,0.78
2021-12-19,0.8125,0.865,0.793333333333333
2021-12-20,0.795,0.851666666666667,0.736666666666667
2021-12-21,0.815,0.88,0.743333333333333
2021-12-22,0.8175,0.883333333333333,0.74
2021-12-23,0.8525,0.91,0.746666666666667
2021-12-24,0.6825,0.783333333333333,0.54
2021-12-25,0.4175,0.585,0.393333333333333
2021-12-26,0.7175,0.826666666666667,0.693333333333333
2021-12-27,0.6675,0.776666666666667,0.596666666666667
2021-12-28,0.7,0.826666666666667,0.62
2021-12-29,0.695,0.803333333333333,0.613333333333333
2021-12-30,0.7525,0.863333333333333,0.646666666666667
2021-12-31,0.6525,0.771666666666667,0.526666666666667
2022-01-01,0.4725,0.613333333333333,0.456666666666667
2022-01-02,0.7175,0.805,0.683333333333333
2022-01-03,0.685,0.745,0.616666666666667
2022-01-04,0.7175,0.78,0.643333333333333
2022-01-05,0.6975,0.76,0.63
2022-01-06,0.7575,0.805,0.666666666666667
2022-01-07,0.6,0.693333333333333,0.55
2022-01-08,0.705,0.766666666666667,0.67
2022-01-09,0.6925,0.74,0.666666666666667
2022-01-10,0.715,0.758333333333333,0.656666666666667
2022-01-11,0.6625,0.72,0.613333333333333
2022-01-12,0.7275,0.78,0.663333333333333
2022-01-13,0.765,0.813333333333333,0.693333333333333
2022-01-14,0.73,0.78,0.663333333333333
2022-01-15,0.68,0.728333333333333,0.653333333333333
2022-01-16,0.6875,0.735,0.663333333333333
2022-01-17,0.5725,0.66,0.506666666666667
2022-01-18,0.73,0.775,0.673333333333333
2022-01-19,0.755,0.805,0.693333333333333
2022-01-20,0.7125,0.76,0.663333333333333
2022-01-21,0.7,0.756666666666667,0.653333333333333
2022-01-22,0.735,0.778333333333333,0.706666666666667
2022-01-23,0.7275,0.781666666666667,0.706666666666667
2022-01-24,0.7275,0.77,0.683333333333333
2022-01-25,0.755,0.798333333333333,0.7
2022-01-26,0.7275,0.771666666666667,0.68
2022-01-27,0.7675,0.805,0.7
2022-01-28,0.7625,0.8,0.673333333333333
2022-01-29,0.3875,0.526666666666667,0.383333333333333
2022-01-30,0.6425,0.713333333333333,0.633333333333333
2022-01-31,0.7125,0.755,0.67
2022-02-01,0.7325,0.78,0.67
2022-02-02,0.775,0.816666666666667,0.72
2022-02-03,0.76,0.795,0.706666666666667
2022-02-04,0.7,0.753333333333333,0.656666666666667
2022-02-05,0.76,0.79,0.73
2022-02-06,0.74,0.785,0.72
2022-02-07,0.7375,0.771666666666667,0.696666666666667
2022-02-08,0.7825,0.821666666666667,0.726666666666667
2022-02-09,0.78,0.826666666666667,0.726666666666667
2022-02-10,0.805,0.851666666666667,0.746666666666667
2022-02-11,0.7825,0.841666666666667,0.726666666666667
2022-02-12,0.8275,0.91,0.796666666666667
2022-02-13,0.715,0.76,0.693333333333333
2022-02-14,0.765,0.791666666666667,0.72
2022-02-15,0.74,0.78,0.696666666666667
2022-02-16,0.765,0.808333333333333,0.716666666666667
2022-02-17,0.805,0.861666666666667,0.753333333333333
2022-02-18,0.7475,0.798333333333333,0.703333333333333
2022-02-19,0.745,0.791666666666667,0.726666666666667
2022-02-20,0.7375,0.785,0.73
2022-02-21,0.665,0.775,0.596666666666667
2022-02-22,0.68,0.745,0.636666666666667
2022-02-23,0.7475,0.831666666666667,0.696666666666667
2022-02-24,0.72,0.775,0.663333333333333
2022-02-25,0.6425,0.706666666666667,0.6
2022-02-26,0.755,0.81,0.733333333333333
2022-02-27,0.7575,0.81,0.743333333333333
2022-02-28,0.745,0.78,0.703333333333333
2022-03-01,0.775,0.81,0.726666666666667
2022-03-02,0.775,0.828333333333333,0.73
2022-03-03,0.77,0.81,0.726666666666667
2022-03-04,0.7475,0.785,0.7
2022-03-05,0.78,0.828333333333333,0.76
2022-03-06,0.76,0.83,0.746666666666667
2022-03-07,0.7575,0.816666666666667,0.72
2022-03-08,0.76,0.801666666666667,0.713333333333333
2022-03-09,0.6675,0.711666666666667,0.643333333333333
2022-03-10,0.77,0.813333333333333,0.72
2022-03-11,0.7625,0.808333333333333,0.713333333333333
2022-03-12,0.6425,0.685,0.636666666666667
2022-03-13,0.7225,0.771666666666667,0.706666666666667
2022-03-14,0.7525,0.81,0.71
2022-03-15,0.7725,0.838333333333333,0.73
2022-03-16,0.7725,0.843333333333333,0.733333333333333
2022-03-17,0.715,0.778333333333333,0.676666666666667
2022-03-18,0.765,0.853333333333333,0.726666666666667
2022-03-19,0.78,0.868333333333333,0.766666666666667
2022-03-20,0.7675,0.843333333333333,0.76
2022-03-21,0.76,0.825,0.723333333333333
2022-03-22,0.7575,0.82,0.72
2022-03-23,0.7325,0.785,0.696666666666667
2022-03-24,0.72,0.765,0.683333333333333
2022-03-25,0.7575,0.808333333333333,0.72
2022-03-26,0.7675,0.82,0.756666666666667
2022-03-27,0.7425,0.79,0.73
2022-03-28,0.6875,0.731666666666667,0.66
2022-03-29,0.7225,0.768333333333333,0.686666666666667
2022-03-30,0.7425,0.793333333333333,0.703333333333333
2022-03-31,0.7625,0.818333333333333,0.72
2022-04-01,0.7475,0.788333333333333,0.706666666666667
2022-04-02,0.7975,0.866666666666667,0.78
2022-04-03,0.7225,0.76,0.71
2022-04-04,0.76,0.818333333333333,0.72
2022-04-05,0.755,0.82,0.713333333333333
2022-04-06,0.7075,0.768333333333333,0.67
2022-04-07,0.695,0.75,0.663333333333333
2022-04-08,0.7875,0.846666666666667,0.743333333333333
2022-04-09,0.8,0.858333333333333,0.786666666666667
2022-04-10,0.785,0.848333333333333,0.773333333333333
2022-04-11,0.78,0.853333333333333,0.736666666666667
2022-04-12,0.7775,0.87,0.736666666666667
2022-04-13,0.7875,0.89,0.743333333333333
2022-04-14,0.7875,0.88,0.74
2022-04-15,0.6975,0.816666666666667,0.63
2022-04-16,0.7825,0.883333333333333,0.76
2022-04-17,0.7,0.796666666666667,0.686666666666667
2022-04-18,0.6625,0.756666666666667,0.62
2022-04-19,0.6675,0.758333333333333,0.623333333333333
2022-04-20,0.715,0.838333333333333,0.67
2022-04-21,0.7125,0.815,0.663333333333333
2022-04-22,0.7125,0.821666666666667,0.67
2022-04-23,0.785,0.878333333333333,0.776666666666667
2022-04-24,0.78,0.888333333333333,0.773333333333333
2022-04-25,0.7525,0.806666666666667,0.716666666666667
2022-04-26,0.7525,0.813333333333333,0.716666666666667
2022-04-27,0.77,0.833333333333333,0.733333333333333
2022-04-28,0.7725,0.835,0.73
2022-04-29,0.775,0.831666666666667,0.736666666666667
2022-04-30,0.825,0.915,0.816666666666667
2022-05-01,0.81,0.93,0.803333333333333
2022-05-02,0.6875,0.753333333333333,0.64
2022-05-03,0.7925,0.87,0.746666666666667
2022-05-04,0.7625,0.831666666666667,0.72
2022-05-05,0.8225,0.911666666666667,0.776666666666667
2022-05-06,0.7125,0.748333333333333,0.68
2022-05-07,0.7075,0.741666666666667,0.693333333333333
2022-05-08,0.8,0.853333333333333,0.783333333333333
2022-05-09,0.7775,0.855,0.736666666666667
2022-05-10,0.795,0.885,0.753333333333333
2022-05-11,0.7875,0.88,0.746666666666667
2022-05-12,0.8025,0.898333333333333,0.756666666666667
2022-05-13,0.7575,0.823333333333333,0.72
2022-05-14,0.775,0.86,0.766666666666667
2022-05-15,0.825,0.956666666666667,0.816666666666667
2022-05-16,0.745,0.82,0.71
2022-05-17,0.7975,0.906666666666667,0.756666666666667
2022-05-18,0.79,0.896666666666667,0.75
2022-05-19,0.7625,0.856666666666667,0.723333333333333
2022-05-20,0.7475,0.818333333333333,0.716666666666667
2022-05-21,0.8325,0.96,0.83
2022-05-22,0.815,0.953333333333333,0.81
2022-05-23,0.7825,0.871666666666667,0.743333333333333
2022-05-24,0.775,0.866666666666667,0.736666666666667
2022-05-25,0.79,0.89,0.75
2022-05-26,0.8,0.895,0.756666666666667
2022-05-27,0.7475,0.816666666666667,0.706666666666667
2022-05-28,0.77,0.855,0.75
2022-05-29,0.82,0.991666666666667,0.816666666666667
2022-05-30,0.615,0.82,0.546666666666667
2022-05-31,0.7775,0.858333333333333,0.736666666666667
2022-06-01,0.7775,0.85,0.736666666666667
2022-06-02,0.79,0.861666666666667,0.743333333333333
2022-06-03,0.79,0.86,0.75
2022-06-04,0.8275,0.948333333333333,0.816666666666667
2022-06-05,0.7975,0.956666666666667,0.793333333333333
2022-06-06,0.7675,0.861666666666667,0.733333333333333
2022-06-07,0.7675,0.861666666666667,0.73
2022-06-08,0.8,0.901666666666667,0.76
2022-06-09,0.7775,0.883333333333333,0.73
2022-06-10,0.79,0.871666666666667,0.75
2022-06-11,0.8125,0.913333333333333,0.806666666666667
2022-06-12,0.7775,0.858333333333333,0.766666666666667
2022-06-13,0.7875,0.878333333333333,0.75
2022-06-14,0.7975,0.901666666666667,0.76
2022-06-15,0.795,0.908333333333333,0.756666666666667
2022-06-16,0.775,0.863333333333333,0.733333333333333
2022-06-17,0.78,0.861666666666667,0.74
2022-06-18,0.8275,0.928333333333333,0.816666666666667
2022-06-19,0.8275,0.988333333333333,0.826666666666667
2022-06-20,0.6975,0.828333333333333,0.636666666666667
2022-06-21,0.7625,0.856666666666667,0.726666666666667
2022-06-22,0.745,0.825,0.71
2022-06-23,0.8,0.893333333333333,0.75
2022-06-24,0.775,0.871666666666667,0.736666666666667
2022-06-25,0.82,0.963333333333333,0.813333333333333
2022-06-26,0.83,0.996666666666667,0.833333333333333
2022-06-27,0.7325,0.803333333333333,0.696666666666667
2022-06-28,0.775,0.89,0.726666666666667
2022-06-29,0.7625,0.881666666666667,0.72
2022-06-30,0.7725,0.881666666666667,0.72
2022-07-01,0.74,0.83,0.69
2022-07-02,0.7775,0.873333333333333,0.756666666666667
2022-07-03,0.7975,0.968333333333333,0.79
2022-07-04,0.56,0.811666666666667,0.49
2022-07-05,0.7125,0.813333333333333,0.663333333333333
2022-07-06,0.7575,0.873333333333333,0.706666666666667
2022-07-07,0.7675,0.873333333333333,0.713333333333333
2022-07-08,0.7175,0.8,0.673333333333333
2022-07-09,0.7975,0.938333333333333,0.786666666666667
2022-07-10,0.7875,0.948333333333333,0.786666666666667
2022-07-11,0.7425,0.848333333333333,0.696666666666667
2022-07-12,0.74,0.85,0.696666666666667
2022-07-13,0.75,0.865,0.71
2022-07-14,0.76,0.876666666666667,0.71
2022-07-15,0.7175,0.828333333333333,0.673333333333333
2022-07-16,0.775,0.888333333333333,0.77
2022-07-17,0.7825,0.936666666666667,0.783333333333333
2022-07-18,0.695,0.786666666666667,0.653333333333333
2022-07-19,0.74,0.866666666666667,0.696666666666667
2022-07-20,0.7325,0.85,0.693333333333333
2022-07-21,0.735,0.845,0.69
2022-07-22,0.7225,0.816666666666667,0.676666666666667
2022-07-23,0.7825,0.91,0.773333333333333
2022-07-24,0.75,0.898333333333333,0.75
2022-07-25,0.6975,0.788333333333333,0.656666666666667
2022-07-26,0.7575,0.876666666666667,0.706666666666667
2022-07-27,0.75,0.878333333333333,0.706666666666667
2022-07-28,0.75,0.865,0.7
2022-07-29,0.7325,0.823333333333333,0.683333333333333
2022-07-30,0.8025,0.935,0.793333333333333
2022-07-31,0.795,0.945,0.793333333333333
2022-08-01,0.7175,0.808333333333333,0.67
2022-08-02,0.75,0.861666666666667,0.703333333333333
2022-08-03,0.76,0.88,0.713333333333333
2022-08-04,0.7525,0.865,0.703333333333333
2022-08-05,0.7275,0.82,0.68
2022-08-06,0.785,0.898333333333333,0.776666666666667
2022-08-07,0.7525,0.895,0.746666666666667
2022-08-08,0.72,0.821666666666667,0.676666666666667
2022-08-09,0.725,0.83,0.683333333333333
2022-08-10,0.7475,0.87,0.7
2022-08-11,0.75,0.868333333333333,0.7
2022-08-12,0.7325,0.84,0.686666666666667
2022-08-13,0.8,0.931666666666667,0.793333333333333
2022-08-14,0.785,0.945,0.786666666666667
2022-08-15,0.7225,0.841666666666667,0.676666666666667
2022-08-16,0.7425,0.866666666666667,0.696666666666667
2022-08-17,0.735,0.858333333333333,0.693333333333333
2022-08-18,0.7525,0.88,0.706666666666667
2022-08-19,0.73,0.838333333333333,0.686666666666667
2022-08-20,0.7975,0.93,0.793333333333333
2022-08-21,0.7875,0.93,0.79
2022-08-22,0.6875,0.783333333333333,0.646666666666667
2022-08-23,0.735,0.856666666666667,0.69
2022-08-24,0.735,0.863333333333333,0.693333333333333
2022-08-25,0.745,0.865,0.696666666666667
2022-08-26,0.7,0.798333333333333,0.66
2022-08-27,0.79,0.916666666666667,0.783333333333333
2022-08-28,0.78,0.933333333333333,0.78
2022-08-29,0.7175,0.821666666666667,0.676666666666667
2022-08-30,0.7325,0.84,0.69
2022-08-31,0.74,0.851666666666667,0.696666666666667
2022-09-01,0.7675,0.868333333333333,0.716666666666667
2022-09-02,0.74,0.841666666666667,0.686666666666667
2022-09-03,0.805,0.926666666666667,0.796666666666667
2022-09-04,0.8025,0.936666666666667,0.803333333333333
2022-09-05,0.58,0.731666666666667,0.513333333333333
2022-09-06,0.67,0.728333333333333,0.636666666666667
2022-09-07,0.775,0.863333333333333,0.716666666666667
2022-09-08,0.7925,0.898333333333333,0.74
2022-09-09,0.7625,0.855,0.72
2022-09-10,0.835,0.941666666666667,0.826666666666667
2022-09-11,0.78,0.841666666666667,0.773333333333333
2022-09-12,0.7625,0.851666666666667,0.72
2022-09-13,0.77,0.868333333333333,0.726666666666667
2022-09-14,0.7775,0.888333333333333,0.733333333333333
2022-09-15,0.7875,0.896666666666667,0.74
2022-09-16,0.7625,0.853333333333333,0.72
2022-09-17,0.8275,0.94,0.82
2022-09-18,0.82,0.925,0.813333333333333
2022-09-19,0.7375,0.83,0.703333333333333
2022-09-20,0.7675,0.876666666666667,0.723333333333333
2022-09-21,0.7725,0.886666666666667,0.73
2022-09-22,0.7425,0.833333333333333,0.703333333333333
2022-09-23,0.7525,0.828333333333333,0.713333333333333
2022-09-24,0.8025,0.926666666666667,0.79
2022-09-25,0.7825,0.851666666666667,0.773333333333333
2022-09-26,0.6925,0.813333333333333,0.65
2022-09-27,0.715,0.836666666666667,0.67
2022-09-28,0.765,0.868333333333333,0.723333333333333
2022-09-29,0.7825,0.88,0.736666666666667
2022-09-30,0.7725,0.838333333333333,0.726666666666667
2022-10-01,0.7275,0.788333333333333,0.71
2022-10-02,0.7225,0.77,0.716666666666667
2022-10-03,0.7225,0.773333333333333,0.693333333333333
2022-10-04,0.71,0.768333333333333,0.666666666666667
2022-10-05,0.69,0.78,0.643333333333333
2022-10-06,0.8125,0.915,0.763333333333333
2022-10-07,0.775,0.861666666666667,0.736666666666667
2022-10-08,0.805,0.906666666666667,0.793333333333333
2022-10-09,0.8125,0.89,0.816666666666667
2022-10-10,0.645,0.785,0.59
2022-10-11,0.7575,0.865,0.726666666666667
2022-10-12,0.7675,0.876666666666667,0.73
2022-10-13,0.73,0.81,0.696666666666667
2022-10-14,0.775,0.851666666666667,0.733333333333333
2022-10-15,0.82,0.921666666666667,0.806666666666667
